timestamp,MSEC,point_id,_VAL,_ENG
29-FEB-2016 13:05:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 13:20:00.017,15,EDESAL.EGT1_66IS,67.80,KV
29-FEB-2016 13:20:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 13:20:00.017,15,EDESAL.EGT166KI1,29.60,A
29-FEB-2016 13:20:00.017,15,EDESAL.EGT16K6I1,300.00,A
29-FEB-2016 13:20:00.017,15,EDESAL.EGT213_I1,10.00,A
29-FEB-2016 13:20:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 13:35:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 13:35:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 13:35:00.017,15,EDESAL.EGT166KI1,28.80,A
29-FEB-2016 13:35:00.017,15,EDESAL.EGT16K6I1,290.00,A
29-FEB-2016 13:35:00.017,15,EDESAL.EGT213_I1,10.00,A
29-FEB-2016 13:35:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 13:50:00.017,15,EDESAL.EGT1_66IS,67.80,KV
29-FEB-2016 13:50:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 13:50:00.017,15,EDESAL.EGT166KI1,29.60,A
29-FEB-2016 13:50:00.017,15,EDESAL.EGT16K6I1,310.00,A
29-FEB-2016 13:50:00.017,15,EDESAL.EGT213_I1,10.00,A
29-FEB-2016 13:50:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 14:05:00.017,15,EDESAL.EGT1_66IS,66.60,KV
29-FEB-2016 14:05:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 14:05:00.017,15,EDESAL.EGT166KI1,31.20,A
29-FEB-2016 14:05:00.017,15,EDESAL.EGT16K6I1,300.00,A
29-FEB-2016 14:05:00.017,15,EDESAL.EGT213_I1,10.50,A
29-FEB-2016 14:05:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 14:20:00.017,15,EDESAL.EGT1_66IS,67.20,KV
29-FEB-2016 14:20:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 14:20:00.017,15,EDESAL.EGT166KI1,20.00,A
29-FEB-2016 14:20:00.017,15,EDESAL.EGT16K6I1,200.00,A
29-FEB-2016 14:20:00.017,15,EDESAL.EGT213_I1,10.50,A
29-FEB-2016 14:20:00.017,15,EDESAL.EGT266KI1,2.00,A
29-FEB-2016 14:35:00.017,15,EDESAL.EGT1_66IS,67.80,KV
29-FEB-2016 14:35:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 14:35:00.017,15,EDESAL.EGT166KI1,19.20,A
29-FEB-2016 14:35:00.017,15,EDESAL.EGT16K6I1,190.00,A
29-FEB-2016 14:35:00.017,15,EDESAL.EGT213_I1,11.00,A
29-FEB-2016 14:35:00.017,15,EDESAL.EGT266KI1,2.25,A
29-FEB-2016 14:50:00.017,15,EDESAL.EGT1_66IS,67.20,KV
29-FEB-2016 14:50:00.017,15,EDESAL.EGT1_6K6IS,6.60,KV
29-FEB-2016 14:50:00.017,15,EDESAL.EGT166KI1,32.00,A
